python3 train.py
Ordinary Least Squares Calculated thetas: theta_0 (intercept) = 8499.599649933216, theta_1 (slope) = -0.021448963591702303
Iteration 5362: slope = -0.9978016149706119, intercept_y = 0.9371291828335608, y_pred = 0.01
Iteration 5363: slope = -0.99780734783622, intercept_y = 0.9371313569322842, y_pred = 0.01
Iteration 5364: slope = -0.9978130750099296, intercept_y = 0.9371335288724449, y_pred = 0.01
Iteration 5365: slope = -0.9978187964973916, intercept_y = 0.9371356986561862, y_pred = 0.01
Iteration 5366: slope = -0.9978245123042518, intercept_y = 0.9371378662856489, y_pred = 0.01
Iteration 5367: slope = -0.9978302224361503, intercept_y = 0.937140031762972, y_pred = 0.01
Iteration 5368: slope = -0.9978359268987214, intercept_y = 0.9371421950902923, y_pred = 0.01
Iteration 5369: slope = -0.9978416256975938, intercept_y = 0.9371443562697443, y_pred = 0.01
Iteration 5370: slope = -0.997847318838391, intercept_y = 0.9371465153034607, y_pred = 0.01
Iteration 5371: slope = -0.9978530063267304, intercept_y = 0.9371486721935718, y_pred = 0.01
Iteration 5372: slope = -0.9978586881682242, intercept_y = 0.9371508269422059, y_pred = 0.01
Iteration 5373: slope = -0.9978643643684788, intercept_y = 0.937152979551489, y_pred = 0.01
Iteration 5374: slope = -0.9978700349330952, intercept_y = 0.9371551300235454, y_pred = 0.01
Iteration 5375: slope = -0.9978756998676688, intercept_y = 0.937157278360497, y_pred = 0.01
Iteration 5376: slope = -0.9978813591777893, intercept_y = 0.9371594245644637, y_pred = 0.01
Iteration 5377: slope = -0.997887012869041, intercept_y = 0.9371615686375631, y_pred = 0.01
Iteration 5378: slope = -0.9978926609470027, intercept_y = 0.9371637105819108, y_pred = 0.01
Iteration 5379: slope = -0.9978983034172475, intercept_y = 0.9371658503996206, y_pred = 0.01
Iteration 5380: slope = -0.997903940285343, intercept_y = 0.9371679880928038, y_pred = 0.01
Iteration 5381: slope = -0.9979095715568514, intercept_y = 0.9371701236635697, y_pred = 0.01
Iteration 5382: slope = -0.9979151972373294, intercept_y = 0.9371722571140255, y_pred = 0.01
Iteration 5383: slope = -0.9979208173323277, intercept_y = 0.9371743884462765, y_pred = 0.01
Iteration 5384: slope = -0.9979264318473923, intercept_y = 0.9371765176624258, y_pred = 0.01
Iteration 5385: slope = -0.997932040788063, intercept_y = 0.9371786447645742, y_pred = 0.01
Iteration 5386: slope = -0.9979376441598744, intercept_y = 0.9371807697548208, y_pred = 0.01
Iteration 5387: slope = -0.9979432419683556, intercept_y = 0.9371828926352622, y_pred = 0.01
Iteration 5388: slope = -0.9979488342190301, intercept_y = 0.9371850134079933, y_pred = 0.01
Iteration 5389: slope = -0.9979544209174162, intercept_y = 0.9371871320751066, y_pred = 0.01
Iteration 5390: slope = -0.9979600020690262, intercept_y = 0.9371892486386928, y_pred = 0.01
Iteration 5391: slope = -0.9979655776793676, intercept_y = 0.9371913631008403, y_pred = 0.01
Iteration 5392: slope = -0.9979711477539417, intercept_y = 0.9371934754636355, y_pred = 0.01
Iteration 5393: slope = -0.9979767122982449, intercept_y = 0.937195585729163, y_pred = 0.01
Iteration 5394: slope = -0.9979822713177681, intercept_y = 0.9371976938995047, y_pred = 0.01
Iteration 5395: slope = -0.9979878248179963, intercept_y = 0.9371997999767411, y_pred = 0.01
Iteration 5396: slope = -0.9979933728044096, intercept_y = 0.9372019039629502, y_pred = 0.01
Iteration 5397: slope = -0.9979989152824822, intercept_y = 0.9372040058602082, y_pred = 0.01
Iteration 5398: slope = -0.9980044522576832, intercept_y = 0.937206105670589, y_pred = 0.01
Iteration 5399: slope = -0.9980099837354761, intercept_y = 0.9372082033961647, y_pred = 0.01
Iteration 5400: slope = -0.9980155097213191, intercept_y = 0.9372102990390051, y_pred = 0.01
Iteration 5401: slope = -0.9980210302206649, intercept_y = 0.9372123926011781, y_pred = 0.01
Iteration 5402: slope = -0.9980265452389607, intercept_y = 0.9372144840847495, y_pred = 0.01
Iteration 5403: slope = -0.9980320547816485, intercept_y = 0.937216573491783, y_pred = 0.01
Iteration 5404: slope = -0.9980375588541647, intercept_y = 0.9372186608243404, y_pred = 0.01
Iteration 5405: slope = -0.9980430574619403, intercept_y = 0.9372207460844812, y_pred = 0.01
Iteration 5406: slope = -0.9980485506104012, intercept_y = 0.9372228292742631, y_pred = 0.01
Iteration 5407: slope = -0.9980540383049675, intercept_y = 0.9372249103957417, y_pred = 0.01
Iteration 5408: slope = -0.9980595205510543, intercept_y = 0.9372269894509705, y_pred = 0.01
Iteration 5409: slope = -0.998064997354071, intercept_y = 0.937229066442001, y_pred = 0.01
Iteration 5410: slope = -0.9980704687194217, intercept_y = 0.9372311413708826, y_pred = 0.01
Iteration 5411: slope = -0.9980759346525054, intercept_y = 0.9372332142396627, y_pred = 0.01
Iteration 5412: slope = -0.9980813951587155, intercept_y = 0.9372352850503867, y_pred = 0.01
Iteration 5413: slope = -0.9980868502434401, intercept_y = 0.9372373538050979, y_pred = 0.01
Iteration 5414: slope = -0.9980922999120619, intercept_y = 0.9372394205058376, y_pred = 0.01
Iteration 5415: slope = -0.9980977441699583, intercept_y = 0.9372414851546453, y_pred = 0.01
Iteration 5416: slope = -0.9981031830225015, intercept_y = 0.9372435477535581, y_pred = 0.01
Iteration 5417: slope = -0.998108616475058, intercept_y = 0.9372456083046113, y_pred = 0.01
Iteration 5418: slope = -0.9981140445329894, intercept_y = 0.9372476668098382, y_pred = 0.01
Iteration 5419: slope = -0.9981194672016516, intercept_y = 0.9372497232712698, y_pred = 0.01
Iteration 5420: slope = -0.9981248844863955, intercept_y = 0.9372517776909354, y_pred = 0.01
Iteration 5421: slope = -0.9981302963925665, intercept_y = 0.9372538300708622, y_pred = 0.01
Iteration 5422: slope = -0.9981357029255046, intercept_y = 0.9372558804130754, y_pred = 0.01
Iteration 5423: slope = -0.9981411040905448, intercept_y = 0.9372579287195981, y_pred = 0.01
Iteration 5424: slope = -0.9981464998930166, intercept_y = 0.9372599749924514, y_pred = 0.01
Iteration 5425: slope = -0.9981518903382443, intercept_y = 0.9372620192336545, y_pred = 0.01
Iteration 5426: slope = -0.9981572754315468, intercept_y = 0.9372640614452245, y_pred = 0.01
Iteration 5427: slope = -0.9981626551782377, intercept_y = 0.9372661016291765, y_pred = 0.01
Iteration 5428: slope = -0.9981680295836255, intercept_y = 0.9372681397875237, y_pred = 0.01
Iteration 5429: slope = -0.9981733986530134, intercept_y = 0.9372701759222771, y_pred = 0.01
Iteration 5430: slope = -0.9981787623916991, intercept_y = 0.937272210035446, y_pred = 0.01
Iteration 5431: slope = -0.9981841208049753, intercept_y = 0.9372742421290375, y_pred = 0.01
Iteration 5432: slope = -0.9981894738981294, intercept_y = 0.9372762722050567, y_pred = 0.01
Iteration 5433: slope = -0.9981948216764435, intercept_y = 0.9372783002655068, y_pred = 0.01
Iteration 5434: slope = -0.9982001641451943, intercept_y = 0.937280326312389, y_pred = 0.01
Iteration 5435: slope = -0.9982055013096536, intercept_y = 0.9372823503477024, y_pred = 0.01
Iteration 5436: slope = -0.9982108331750877, intercept_y = 0.9372843723734441, y_pred = 0.01
Iteration 5437: slope = -0.9982161597467579, intercept_y = 0.9372863923916095, y_pred = 0.01
Iteration 5438: slope = -0.99822148102992, intercept_y = 0.9372884104041918, y_pred = 0.01
Iteration 5439: slope = -0.9982267970298248, intercept_y = 0.937290426413182, y_pred = 0.01
Iteration 5440: slope = -0.9982321077517176, intercept_y = 0.9372924404205698, y_pred = 0.01
Iteration 5441: slope = -0.9982374132008388, intercept_y = 0.9372944524283422, y_pred = 0.01
Iteration 5442: slope = -0.9982427133824237, intercept_y = 0.9372964624384846, y_pred = 0.01
Iteration 5443: slope = -0.9982480083017019, intercept_y = 0.9372984704529804, y_pred = 0.01
Iteration 5444: slope = -0.9982532979638983, intercept_y = 0.9373004764738109, y_pred = 0.01
Iteration 5445: slope = -0.9982585823742323, intercept_y = 0.9373024805029555, y_pred = 0.01
Iteration 5446: slope = -0.9982638615379182, intercept_y = 0.9373044825423917, y_pred = 0.01
Iteration 5447: slope = -0.9982691354601654, intercept_y = 0.9373064825940951, y_pred = 0.01
Iteration 5448: slope = -0.9982744041461776, intercept_y = 0.9373084806600391, y_pred = 0.01
Iteration 5449: slope = -0.9982796676011537, intercept_y = 0.9373104767421954, y_pred = 0.01
Iteration 5450: slope = -0.9982849258302875, intercept_y = 0.9373124708425333, y_pred = 0.01
Iteration 5451: slope = -0.9982901788387673, intercept_y = 0.9373144629630208, y_pred = 0.01
Iteration 5452: slope = -0.9982954266317765, intercept_y = 0.9373164531056234, y_pred = 0.01
Iteration 5453: slope = -0.9983006692144933, intercept_y = 0.937318441272305, y_pred = 0.01
Iteration 5454: slope = -0.998305906592091, intercept_y = 0.9373204274650273, y_pred = 0.01
Iteration 5455: slope = -0.9983111387697371, intercept_y = 0.9373224116857501, y_pred = 0.01
Iteration 5456: slope = -0.9983163657525946, intercept_y = 0.9373243939364315, y_pred = 0.01
Iteration 5457: slope = -0.9983215875458213, intercept_y = 0.9373263742190273, y_pred = 0.01
Iteration 5458: slope = -0.9983268041545696, intercept_y = 0.9373283525354916, y_pred = 0.01
Iteration 5459: slope = -0.998332015583987, intercept_y = 0.9373303288877765, y_pred = 0.01
Iteration 5460: slope = -0.9983372218392157, intercept_y = 0.937332303277832, y_pred = 0.01
Iteration 5461: slope = -0.998342422925393, intercept_y = 0.9373342757076064, y_pred = 0.01
Iteration 5462: slope = -0.998347618847651, intercept_y = 0.937336246179046, y_pred = 0.01
Iteration 5463: slope = -0.9983528096111167, intercept_y = 0.9373382146940951, y_pred = 0.01
Iteration 5464: slope = -0.9983579952209121, intercept_y = 0.9373401812546961, y_pred = 0.01
Iteration 5465: slope = -0.9983631756821539, intercept_y = 0.9373421458627895, y_pred = 0.01
Iteration 5466: slope = -0.998368350999954, intercept_y = 0.9373441085203139, y_pred = 0.01
Iteration 5467: slope = -0.998373521179419, intercept_y = 0.9373460692292059, y_pred = 0.01
Iteration 5468: slope = -0.9983786862256506, intercept_y = 0.9373480279914003, y_pred = 0.01
Iteration 5469: slope = -0.9983838461437453, intercept_y = 0.9373499848088297, y_pred = 0.01
Iteration 5470: slope = -0.9983890009387946, intercept_y = 0.9373519396834251, y_pred = 0.01
Iteration 5471: slope = -0.9983941506158849, intercept_y = 0.9373538926171154, y_pred = 0.01
Iteration 5472: slope = -0.9983992951800976, intercept_y = 0.9373558436118277, y_pred = 0.01
Iteration 5473: slope = -0.9984044346365091, intercept_y = 0.9373577926694869, y_pred = 0.01
Iteration 5474: slope = -0.9984095689901906, intercept_y = 0.9373597397920165, y_pred = 0.01
Iteration 5475: slope = -0.9984146982462084, intercept_y = 0.9373616849813377, y_pred = 0.01
Iteration 5476: slope = -0.9984198224096238, intercept_y = 0.9373636282393697, y_pred = 0.01
Iteration 5477: slope = -0.998424941485493, intercept_y = 0.9373655695680303, y_pred = 0.01
Iteration 5478: slope = -0.9984300554788671, intercept_y = 0.9373675089692349, y_pred = 0.01
Iteration 5479: slope = -0.9984351643947924, intercept_y = 0.9373694464448973, y_pred = 0.01
Iteration 5480: slope = -0.99844026823831, intercept_y = 0.9373713819969292, y_pred = 0.01
Iteration 5481: slope = -0.9984453670144561, intercept_y = 0.9373733156272404, y_pred = 0.01
Iteration 5482: slope = -0.9984504607282617, intercept_y = 0.9373752473377389, y_pred = 0.01
Iteration 5483: slope = -0.9984555493847531, intercept_y = 0.937377177130331, y_pred = 0.01
Iteration 5484: slope = -0.9984606329889515, intercept_y = 0.9373791050069207, y_pred = 0.01
Iteration 5485: slope = -0.998465711545873, intercept_y = 0.9373810309694104, y_pred = 0.01
Iteration 5486: slope = -0.998470785060529, intercept_y = 0.9373829550197005, y_pred = 0.01
Iteration 5487: slope = -0.9984758535379256, intercept_y = 0.9373848771596895, y_pred = 0.01
Iteration 5488: slope = -0.998480916983064, intercept_y = 0.9373867973912742, y_pred = 0.01
Iteration 5489: slope = -0.9984859754009405, intercept_y = 0.9373887157163492, y_pred = 0.01
Iteration 5490: slope = -0.9984910287965466, intercept_y = 0.9373906321368074, y_pred = 0.01
Iteration 5491: slope = -0.9984960771748685, intercept_y = 0.93739254665454, y_pred = 0.01
Iteration 5492: slope = -0.9985011205408878, intercept_y = 0.9373944592714358, y_pred = 0.01
Iteration 5493: slope = -0.9985061588995808, intercept_y = 0.9373963699893824, y_pred = 0.01
Iteration 5494: slope = -0.9985111922559192, intercept_y = 0.9373982788102649, y_pred = 0.01
Iteration 5495: slope = -0.9985162206148696, intercept_y = 0.937400185735967, y_pred = 0.01
Iteration 5496: slope = -0.9985212439813934, intercept_y = 0.9374020907683702, y_pred = 0.01
Iteration 5497: slope = -0.9985262623604477, intercept_y = 0.9374039939093544, y_pred = 0.01
Iteration 5498: slope = -0.9985312757569842, intercept_y = 0.9374058951607973, y_pred = 0.01
Iteration 5499: slope = -0.9985362841759498, intercept_y = 0.9374077945245751, y_pred = 0.01
Iteration 5500: slope = -0.9985412876222864, intercept_y = 0.937409692002562, y_pred = 0.01
Iteration 5501: slope = -0.9985462861009313, intercept_y = 0.9374115875966302, y_pred = 0.01
Iteration 5502: slope = -0.9985512796168167, intercept_y = 0.9374134813086503, y_pred = 0.01
Iteration 5503: slope = -0.9985562681748696, intercept_y = 0.9374153731404908, y_pred = 0.01
Iteration 5504: slope = -0.9985612517800128, intercept_y = 0.9374172630940185, y_pred = 0.01
Iteration 5505: slope = -0.9985662304371635, intercept_y = 0.9374191511710982, y_pred = 0.01
Iteration 5506: slope = -0.9985712041512345, intercept_y = 0.937421037373593, y_pred = 0.01
Iteration 5507: slope = -0.9985761729271334, intercept_y = 0.9374229217033639, y_pred = 0.01
Iteration 5508: slope = -0.9985811367697632, intercept_y = 0.9374248041622706, y_pred = 0.01
Iteration 5509: slope = -0.998586095684022, intercept_y = 0.9374266847521704, y_pred = 0.01
Iteration 5510: slope = -0.9985910496748028, intercept_y = 0.937428563474919, y_pred = 0.01
Iteration 5511: slope = -0.998595998746994, intercept_y = 0.9374304403323701, y_pred = 0.01
Iteration 5512: slope = -0.998600942905479, intercept_y = 0.9374323153263757, y_pred = 0.01
Iteration 5513: slope = -0.9986058821551363, intercept_y = 0.937434188458786, y_pred = 0.01
Iteration 5514: slope = -0.9986108165008398, intercept_y = 0.9374360597314493, y_pred = 0.01
Iteration 5515: slope = -0.9986157459474584, intercept_y = 0.9374379291462119, y_pred = 0.01
Iteration 5516: slope = -0.998620670499856, intercept_y = 0.9374397967049187, y_pred = 0.01
Iteration 5517: slope = -0.9986255901628921, intercept_y = 0.9374416624094123, y_pred = 0.01
Iteration 5518: slope = -0.9986305049414209, intercept_y = 0.9374435262615337, y_pred = 0.01
Iteration 5519: slope = -0.9986354148402922, intercept_y = 0.9374453882631221, y_pred = 0.01
Iteration 5520: slope = -0.9986403198643506, intercept_y = 0.9374472484160147, y_pred = 0.01
Iteration 5521: slope = -0.9986452200184363, intercept_y = 0.937449106722047, y_pred = 0.01
Iteration 5522: slope = -0.9986501153073841, intercept_y = 0.9374509631830527, y_pred = 0.01
Iteration 5523: slope = -0.9986550057360247, intercept_y = 0.9374528178008635, y_pred = 0.01
Iteration 5524: slope = -0.9986598913091836, intercept_y = 0.9374546705773097, y_pred = 0.01
Iteration 5525: slope = -0.9986647720316816, intercept_y = 0.9374565215142193, y_pred = 0.01
Iteration 5526: slope = -0.9986696479083346, intercept_y = 0.9374583706134189, y_pred = 0.01
Iteration 5527: slope = -0.9986745189439539, intercept_y = 0.9374602178767327, y_pred = 0.01
Iteration 5528: slope = -0.9986793851433459, intercept_y = 0.9374620633059838, y_pred = 0.01
Iteration 5529: slope = -0.9986842465113123, intercept_y = 0.9374639069029931, y_pred = 0.01
Iteration 5530: slope = -0.99868910305265, intercept_y = 0.9374657486695797, y_pred = 0.01
Iteration 5531: slope = -0.9986939547721512, intercept_y = 0.9374675886075609, y_pred = 0.01
Iteration 5532: slope = -0.9986988016746031, intercept_y = 0.9374694267187522, y_pred = 0.01
Iteration 5533: slope = -0.9987036437647885, intercept_y = 0.9374712630049675, y_pred = 0.01
Iteration 5534: slope = -0.9987084810474852, intercept_y = 0.9374730974680188, y_pred = 0.01
Iteration 5535: slope = -0.9987133135274664, intercept_y = 0.9374749301097159, y_pred = 0.01
Iteration 5536: slope = -0.9987181412095003, intercept_y = 0.9374767609318675, y_pred = 0.01
Iteration 5537: slope = -0.9987229640983508, intercept_y = 0.9374785899362799, y_pred = 0.01
Iteration 5538: slope = -0.9987277821987767, intercept_y = 0.9374804171247578, y_pred = 0.01
Iteration 5539: slope = -0.9987325955155322, intercept_y = 0.9374822424991044, y_pred = 0.01
Iteration 5540: slope = -0.9987374040533669, intercept_y = 0.9374840660611208, y_pred = 0.01
Iteration 5541: slope = -0.9987422078170254, intercept_y = 0.9374858878126062, y_pred = 0.01
Iteration 5542: slope = -0.998747006811248, intercept_y = 0.9374877077553584, y_pred = 0.01
Iteration 5543: slope = -0.9987518010407698, intercept_y = 0.9374895258911731, y_pred = 0.01
Iteration 5544: slope = -0.9987565905103216, intercept_y = 0.9374913422218444, y_pred = 0.01
Iteration 5545: slope = -0.9987613752246294, intercept_y = 0.9374931567491644, y_pred = 0.01
Iteration 5546: slope = -0.9987661551884143, intercept_y = 0.9374949694749237, y_pred = 0.01
Iteration 5547: slope = -0.998770930406393, intercept_y = 0.937496780400911, y_pred = 0.01
Iteration 5548: slope = -0.9987757008832773, intercept_y = 0.9374985895289132, y_pred = 0.01
Iteration 5549: slope = -0.9987804666237744, intercept_y = 0.9375003968607153, y_pred = 0.01
Iteration 5550: slope = -0.9987852276325869, intercept_y = 0.9375022023981008, y_pred = 0.01
Iteration 5551: slope = -0.9987899839144128, intercept_y = 0.9375040061428512, y_pred = 0.01
Iteration 5552: slope = -0.998794735473945, intercept_y = 0.9375058080967464, y_pred = 0.01
Iteration 5553: slope = -0.9987994823158725, intercept_y = 0.9375076082615645, y_pred = 0.01
Iteration 5554: slope = -0.9988042244448787, intercept_y = 0.9375094066390818, y_pred = 0.01
Iteration 5555: slope = -0.9988089618656432, intercept_y = 0.9375112032310726, y_pred = 0.01
Iteration 5556: slope = -0.9988136945828404, intercept_y = 0.9375129980393099, y_pred = 0.01
Iteration 5557: slope = -0.9988184226011404, intercept_y = 0.9375147910655646, y_pred = 0.01
Iteration 5558: slope = -0.9988231459252084, intercept_y = 0.937516582311606, y_pred = 0.01
Iteration 5559: slope = -0.9988278645597051, intercept_y = 0.9375183717792015, y_pred = 0.01
Iteration 5560: slope = -0.9988325785092865, intercept_y = 0.937520159470117, y_pred = 0.01
Iteration 5561: slope = -0.9988372877786043, intercept_y = 0.9375219453861164, y_pred = 0.01
Iteration 5562: slope = -0.998841992372305, intercept_y = 0.9375237295289619, y_pred = 0.01
Iteration 5563: slope = -0.998846692295031, intercept_y = 0.937525511900414, y_pred = 0.01
Iteration 5564: slope = -0.9988513875514198, intercept_y = 0.9375272925022314, y_pred = 0.01
Iteration 5565: slope = -0.9988560781461044, intercept_y = 0.9375290713361712, y_pred = 0.01
Iteration 5566: slope = -0.9988607640837134, intercept_y = 0.9375308484039886, y_pred = 0.01
Iteration 5567: slope = -0.9988654453688703, intercept_y = 0.9375326237074371, y_pred = 0.01
Iteration 5568: slope = -0.9988701220061945, intercept_y = 0.9375343972482684, y_pred = 0.01
Iteration 5569: slope = -0.9988747940003005, intercept_y = 0.9375361690282326, y_pred = 0.01
Iteration 5570: slope = -0.9988794613557984, intercept_y = 0.9375379390490779, y_pred = 0.01
Iteration 5571: slope = -0.9988841240772937, intercept_y = 0.9375397073125509, y_pred = 0.01
Iteration 5572: slope = -0.9988887821693871, intercept_y = 0.9375414738203963, y_pred = 0.01
Iteration 5573: slope = -0.9988934356366752, intercept_y = 0.9375432385743574, y_pred = 0.01
Iteration 5574: slope = -0.9988980844837495, intercept_y = 0.9375450015761754, y_pred = 0.01
Iteration 5575: slope = -0.9989027287151974, intercept_y = 0.93754676282759, y_pred = 0.01
Iteration 5576: slope = -0.9989073683356013, intercept_y = 0.937548522330339, y_pred = 0.01
Iteration 5577: slope = -0.9989120033495396, intercept_y = 0.9375502800861587, y_pred = 0.01
Iteration 5578: slope = -0.9989166337615856, intercept_y = 0.9375520360967834, y_pred = 0.01
Iteration 5579: slope = -0.9989212595763084, intercept_y = 0.9375537903639459, y_pred = 0.01
Iteration 5580: slope = -0.9989258807982725, intercept_y = 0.9375555428893773, y_pred = 0.01
Iteration 5581: slope = -0.9989304974320379, intercept_y = 0.9375572936748067, y_pred = 0.01
Iteration 5582: slope = -0.9989351094821598, intercept_y = 0.9375590427219618, y_pred = 0.01
Iteration 5583: slope = -0.9989397169531893, intercept_y = 0.9375607900325683, y_pred = 0.01
Iteration 5584: slope = -0.9989443198496726, intercept_y = 0.9375625356083506, y_pred = 0.01
Iteration 5585: slope = -0.9989489181761517, intercept_y = 0.9375642794510308, y_pred = 0.01
Iteration 5586: slope = -0.9989535119371639, intercept_y = 0.9375660215623299, y_pred = 0.01
Iteration 5587: slope = -0.9989581011372419, intercept_y = 0.9375677619439668, y_pred = 0.01
Iteration 5588: slope = -0.9989626857809143, intercept_y = 0.9375695005976589, y_pred = 0.01
Iteration 5589: slope = -0.9989672658727048, intercept_y = 0.9375712375251216, y_pred = 0.01
Iteration 5590: slope = -0.9989718414171328, intercept_y = 0.9375729727280689, y_pred = 0.01
Iteration 5591: slope = -0.998976412418713, intercept_y = 0.937574706208213, y_pred = 0.01
Iteration 5592: slope = -0.998980978881956, intercept_y = 0.9375764379672644, y_pred = 0.01
Iteration 5593: slope = -0.9989855408113677, intercept_y = 0.9375781680069318, y_pred = 0.01
Iteration 5594: slope = -0.9989900982114494, intercept_y = 0.9375798963289225, y_pred = 0.01
Iteration 5595: slope = -0.998994651086698, intercept_y = 0.9375816229349416, y_pred = 0.01
Iteration 5596: slope = -0.9989991994416063, intercept_y = 0.9375833478266931, y_pred = 0.01
Iteration 5597: slope = -0.9990037432806621, intercept_y = 0.9375850710058787, y_pred = 0.01
Iteration 5598: slope = -0.9990082826083491, intercept_y = 0.9375867924741991, y_pred = 0.01
Iteration 5599: slope = -0.9990128174291463, intercept_y = 0.9375885122333527, y_pred = 0.01
Iteration 5600: slope = -0.9990173477475285, intercept_y = 0.9375902302850365, y_pred = 0.01
Iteration 5601: slope = -0.9990218735679659, intercept_y = 0.9375919466309458, y_pred = 0.01
Iteration 5602: slope = -0.9990263948949243, intercept_y = 0.9375936612727742, y_pred = 0.01
Iteration 5603: slope = -0.9990309117328651, intercept_y = 0.9375953742122136, y_pred = 0.01
Iteration 5604: slope = -0.9990354240862451, intercept_y = 0.9375970854509542, y_pred = 0.01
Iteration 5605: slope = -0.999039931959517, intercept_y = 0.9375987949906845, y_pred = 0.01
Iteration 5606: slope = -0.9990444353571288, intercept_y = 0.9376005028330915, y_pred = 0.01
Iteration 5607: slope = -0.9990489342835243, intercept_y = 0.9376022089798602, y_pred = 0.01
Iteration 5608: slope = -0.9990534287431425, intercept_y = 0.9376039134326742, y_pred = 0.01
Iteration 5609: slope = -0.9990579187404185, intercept_y = 0.9376056161932155, y_pred = 0.01
Iteration 5610: slope = -0.9990624042797827, intercept_y = 0.937607317263164, y_pred = 0.01
Iteration 5611: slope = -0.999066885365661, intercept_y = 0.9376090166441985, y_pred = 0.01
Iteration 5612: slope = -0.9990713620024753, intercept_y = 0.9376107143379957, y_pred = 0.01
Iteration 5613: slope = -0.9990758341946426, intercept_y = 0.9376124103462308, y_pred = 0.01
Iteration 5614: slope = -0.999080301946576, intercept_y = 0.9376141046705773, y_pred = 0.01
Iteration 5615: slope = -0.999084765262684, intercept_y = 0.937615797312707, y_pred = 0.01
Iteration 5616: slope = -0.9990892241473707, intercept_y = 0.9376174882742903, y_pred = 0.01
Iteration 5617: slope = -0.9990936786050357, intercept_y = 0.9376191775569954, y_pred = 0.01
Iteration 5618: slope = -0.9990981286400746, intercept_y = 0.9376208651624895, y_pred = 0.01
Iteration 5619: slope = -0.9991025742568784, intercept_y = 0.9376225510924378, y_pred = 0.01
Iteration 5620: slope = -0.9991070154598337, intercept_y = 0.9376242353485036, y_pred = 0.01
Iteration 5621: slope = -0.9991114522533228, intercept_y = 0.9376259179323491, y_pred = 0.01
Iteration 5622: slope = -0.9991158846417235, intercept_y = 0.9376275988456344, y_pred = 0.01
Iteration 5623: slope = -0.9991203126294097, intercept_y = 0.9376292780900183, y_pred = 0.01
Iteration 5624: slope = -0.9991247362207505, intercept_y = 0.9376309556671576, y_pred = 0.01
Iteration 5625: slope = -0.9991291554201108, intercept_y = 0.9376326315787077, y_pred = 0.01
Iteration 5626: slope = -0.9991335702318513, intercept_y = 0.9376343058263222, y_pred = 0.01
Iteration 5627: slope = -0.9991379806603283, intercept_y = 0.9376359784116534, y_pred = 0.01
Iteration 5628: slope = -0.9991423867098936, intercept_y = 0.9376376493363514, y_pred = 0.01
Iteration 5629: slope = -0.999146788384895, intercept_y = 0.9376393186020652, y_pred = 0.01
Iteration 5630: slope = -0.9991511856896756, intercept_y = 0.9376409862104418, y_pred = 0.01
Iteration 5631: slope = -0.9991555786285746, intercept_y = 0.9376426521631267, y_pred = 0.01
Iteration 5632: slope = -0.9991599672059265, intercept_y = 0.9376443164617638, y_pred = 0.01
Iteration 5633: slope = -0.9991643514260617, intercept_y = 0.9376459791079953, y_pred = 0.01
Iteration 5634: slope = -0.9991687312933064, intercept_y = 0.9376476401034618, y_pred = 0.01
Iteration 5635: slope = -0.9991731068119823, intercept_y = 0.9376492994498022, y_pred = 0.01
Iteration 5636: slope = -0.999177477986407, intercept_y = 0.9376509571486541, y_pred = 0.01
Iteration 5637: slope = -0.9991818448208934, intercept_y = 0.9376526132016529, y_pred = 0.01
Iteration 5638: slope = -0.9991862073197508, intercept_y = 0.9376542676104329, y_pred = 0.01
Iteration 5639: slope = -0.9991905654872837, intercept_y = 0.9376559203766265, y_pred = 0.01
Iteration 5640: slope = -0.9991949193277924, intercept_y = 0.9376575715018645, y_pred = 0.01
Iteration 5641: slope = -0.999199268845573, intercept_y = 0.9376592209877762, y_pred = 0.01
Iteration 5642: slope = -0.9992036140449174, intercept_y = 0.9376608688359892, y_pred = 0.01
Iteration 5643: slope = -0.9992079549301133, intercept_y = 0.9376625150481295, y_pred = 0.01
Iteration 5644: slope = -0.9992122915054438, intercept_y = 0.9376641596258214, y_pred = 0.01
Iteration 5645: slope = -0.999216623775188, intercept_y = 0.9376658025706878, y_pred = 0.01
Iteration 5646: slope = -0.9992209517436209, intercept_y = 0.9376674438843497, y_pred = 0.01
Iteration 5647: slope = -0.9992252754150129, intercept_y = 0.9376690835684268, y_pred = 0.01
Iteration 5648: slope = -0.9992295947936305, intercept_y = 0.937670721624537, y_pred = 0.01
Iteration 5649: slope = -0.9992339098837356, intercept_y = 0.9376723580542966, y_pred = 0.01
Iteration 5650: slope = -0.9992382206895862, intercept_y = 0.9376739928593203, y_pred = 0.01
Iteration 5651: slope = -0.9992425272154359, intercept_y = 0.9376756260412212, y_pred = 0.01
Iteration 5652: slope = -0.9992468294655341, intercept_y = 0.937677257601611, y_pred = 0.01
Iteration 5653: slope = -0.999251127444126, intercept_y = 0.9376788875420995, y_pred = 0.01
Iteration 5654: slope = -0.9992554211554526, intercept_y = 0.937680515864295, y_pred = 0.01
Iteration 5655: slope = -0.9992597106037506, intercept_y = 0.9376821425698043, y_pred = 0.01
Iteration 5656: slope = -0.9992639957932528, intercept_y = 0.9376837676602325, y_pred = 0.01
Iteration 5657: slope = -0.9992682767281872, intercept_y = 0.9376853911371832, y_pred = 0.01
Iteration 5658: slope = -0.9992725534127782, intercept_y = 0.9376870130022582, y_pred = 0.01
Iteration 5659: slope = -0.9992768258512458, intercept_y = 0.937688633257058, y_pred = 0.01
